"identifier","setSpec","id","repository"
"oai:clok.uclan.ac.uk:6124","7375626A656374733D48:4831","75496","17"
"oai:clok.uclan.ac.uk:6124","7375626A656374733D48:484E","75497","17"
"oai:clok.uclan.ac.uk:6124","7375626A656374733D48:4854","75498","17"
"oai:clok.uclan.ac.uk:6124","74797065733D6D6F6E6F6772617068","75499","17"
"oai:clok.uclan.ac.uk:6125","7374617475733D707562","75500","17"
"oai:clok.uclan.ac.uk:6125","7375626A656374733D42:4246","75501","17"
"oai:clok.uclan.ac.uk:6125","74797065733D61727469636C65","75502","17"
"oai:clok.uclan.ac.uk:6126","7374617475733D707562","75503","17"
"oai:clok.uclan.ac.uk:6126","7375626A656374733D42:424C","75504","17"
"oai:clok.uclan.ac.uk:6126","7375626A656374733D48:4831","75505","17"
"oai:clok.uclan.ac.uk:6126","7375626A656374733D48:484E","75506","17"
"oai:clok.uclan.ac.uk:6126","74797065733D61727469636C65","75507","17"
"oai:clok.uclan.ac.uk:6127","7374617475733D707562","75508","17"
"oai:clok.uclan.ac.uk:6127","7375626A656374733D42:424C","75509","17"
"oai:clok.uclan.ac.uk:6127","7375626A656374733D48:4831","75510","17"
"oai:clok.uclan.ac.uk:6127","7375626A656374733D48:484E","75511","17"
"oai:clok.uclan.ac.uk:6127","74797065733D61727469636C65","75512","17"
"oai:clok.uclan.ac.uk:6128","7374617475733D707562","75513","17"
"oai:clok.uclan.ac.uk:6128","7375626A656374733D42:424C","75514","17"
"oai:clok.uclan.ac.uk:6128","7375626A656374733D48:4831","75515","17"
"oai:clok.uclan.ac.uk:6128","7375626A656374733D48:484E","75516","17"
"oai:clok.uclan.ac.uk:6128","74797065733D61727469636C65","75517","17"
"oai:clok.uclan.ac.uk:6129","7374617475733D707562","75518","17"
"oai:clok.uclan.ac.uk:6129","7375626A656374733D48:4831","75519","17"
"oai:clok.uclan.ac.uk:6129","7375626A656374733D48:484E","75520","17"
"oai:clok.uclan.ac.uk:6129","74797065733D61727469636C65","75521","17"
"oai:clok.uclan.ac.uk:6130","7374617475733D707562","75522","17"
"oai:clok.uclan.ac.uk:6130","7375626A656374733D42:4246","75523","17"
"oai:clok.uclan.ac.uk:6130","74797065733D61727469636C65","75524","17"
"oai:clok.uclan.ac.uk:6133","7374617475733D707562","75525","17"
"oai:clok.uclan.ac.uk:6133","7375626A656374733D48:4831","75526","17"
"oai:clok.uclan.ac.uk:6133","7375626A656374733D48:484D","75527","17"
"oai:clok.uclan.ac.uk:6133","74797065733D61727469636C65","75528","17"
"oai:clok.uclan.ac.uk:6203","7374617475733D707562","75529","17"
"oai:clok.uclan.ac.uk:6203","7375626A656374733D52:5231","75530","17"
"oai:clok.uclan.ac.uk:6203","7375626A656374733D52:524A","75531","17"
"oai:clok.uclan.ac.uk:6203","7375626A656374733D52:5254","75532","17"
"oai:clok.uclan.ac.uk:6203","74797065733D61727469636C65","75533","17"
"oai:clok.uclan.ac.uk:6204","7374617475733D707562","75534","17"
"oai:clok.uclan.ac.uk:6204","7375626A656374733D52:5231","75535","17"
"oai:clok.uclan.ac.uk:6204","7375626A656374733D52:524A","75536","17"
"oai:clok.uclan.ac.uk:6204","7375626A656374733D52:5254","75537","17"
"oai:clok.uclan.ac.uk:6204","74797065733D61727469636C65","75538","17"
"oai:clok.uclan.ac.uk:6205","7374617475733D707562","75539","17"
"oai:clok.uclan.ac.uk:6205","7375626A656374733D52:5231","75540","17"
"oai:clok.uclan.ac.uk:6205","7375626A656374733D52:5254","75541","17"
"oai:clok.uclan.ac.uk:6205","74797065733D61727469636C65","75542","17"
"oai:clok.uclan.ac.uk:6216","7374617475733D707562","75543","17"
"oai:clok.uclan.ac.uk:6216","7375626A656374733D52:5254","75544","17"
"oai:clok.uclan.ac.uk:6216","74797065733D61727469636C65","75545","17"
"oai:clok.uclan.ac.uk:6217","7374617475733D707562","75546","17"
"oai:clok.uclan.ac.uk:6217","7375626A656374733D52:5254","75547","17"
"oai:clok.uclan.ac.uk:6217","74797065733D61727469636C65","75548","17"
"oai:clok.uclan.ac.uk:6218","7374617475733D707562","75549","17"
"oai:clok.uclan.ac.uk:6218","7375626A656374733D52:5254","75550","17"
"oai:clok.uclan.ac.uk:6218","74797065733D61727469636C65","75551","17"
"oai:clok.uclan.ac.uk:6219","7374617475733D707562","75552","17"
"oai:clok.uclan.ac.uk:6219","7375626A656374733D52:5231","75553","17"
"oai:clok.uclan.ac.uk:6219","7375626A656374733D52:524A","75554","17"
"oai:clok.uclan.ac.uk:6219","7375626A656374733D52:5254","75555","17"
"oai:clok.uclan.ac.uk:6219","74797065733D61727469636C65","75556","17"
"oai:clok.uclan.ac.uk:6220","7374617475733D707562","75557","17"
"oai:clok.uclan.ac.uk:6220","7375626A656374733D52:5231","75558","17"
"oai:clok.uclan.ac.uk:6220","7375626A656374733D52:524A","75559","17"
"oai:clok.uclan.ac.uk:6220","7375626A656374733D52:5254","75560","17"
"oai:clok.uclan.ac.uk:6220","74797065733D61727469636C65","75561","17"
"oai:clok.uclan.ac.uk:6221","7374617475733D707562","75562","17"
"oai:clok.uclan.ac.uk:6221","7375626A656374733D52:5231","75563","17"
"oai:clok.uclan.ac.uk:6221","7375626A656374733D52:524A","75564","17"
"oai:clok.uclan.ac.uk:6221","7375626A656374733D52:5254","75565","17"
"oai:clok.uclan.ac.uk:6221","74797065733D61727469636C65","75566","17"
"oai:clok.uclan.ac.uk:6222","7374617475733D707562","75567","17"
"oai:clok.uclan.ac.uk:6222","7375626A656374733D52:5231","75568","17"
"oai:clok.uclan.ac.uk:6222","7375626A656374733D52:524A","75569","17"
"oai:clok.uclan.ac.uk:6222","7375626A656374733D52:5254","75570","17"
"oai:clok.uclan.ac.uk:6222","74797065733D61727469636C65","75571","17"
"oai:clok.uclan.ac.uk:6223","7374617475733D707562","75572","17"
"oai:clok.uclan.ac.uk:6223","7375626A656374733D52:5231","75573","17"
"oai:clok.uclan.ac.uk:6223","7375626A656374733D52:524A","75574","17"
"oai:clok.uclan.ac.uk:6223","7375626A656374733D52:5254","75575","17"
"oai:clok.uclan.ac.uk:6223","74797065733D61727469636C65","75576","17"
"oai:clok.uclan.ac.uk:6224","7374617475733D707562","75577","17"
"oai:clok.uclan.ac.uk:6224","7375626A656374733D52:5231","75578","17"
"oai:clok.uclan.ac.uk:6224","7375626A656374733D52:524A","75579","17"
"oai:clok.uclan.ac.uk:6224","7375626A656374733D52:5254","75580","17"
"oai:clok.uclan.ac.uk:6224","74797065733D61727469636C65","75581","17"
"oai:clok.uclan.ac.uk:6225","7374617475733D707562","75582","17"
"oai:clok.uclan.ac.uk:6225","7375626A656374733D52:5231","75583","17"
"oai:clok.uclan.ac.uk:6225","7375626A656374733D52:524A","75584","17"
"oai:clok.uclan.ac.uk:6225","7375626A656374733D52:5254","75585","17"
"oai:clok.uclan.ac.uk:6225","74797065733D61727469636C65","75586","17"
"oai:clok.uclan.ac.uk:6226","7374617475733D707562","75587","17"
"oai:clok.uclan.ac.uk:6226","7375626A656374733D4C:4C31","75588","17"
"oai:clok.uclan.ac.uk:6226","7375626A656374733D52:5254","75589","17"
"oai:clok.uclan.ac.uk:6226","74797065733D61727469636C65","75590","17"
"oai:clok.uclan.ac.uk:6229","7374617475733D707562","75591","17"
"oai:clok.uclan.ac.uk:6229","7375626A656374733D42:4246","75592","17"
"oai:clok.uclan.ac.uk:6229","74797065733D61727469636C65","75593","17"
"oai:clok.uclan.ac.uk:6230","7374617475733D707562","75594","17"
"oai:clok.uclan.ac.uk:6230","7375626A656374733D42:4246","75595","17"
"oai:clok.uclan.ac.uk:6230","74797065733D61727469636C65","75596","17"
"oai:clok.uclan.ac.uk:6231","7374617475733D707562","75597","17"
"oai:clok.uclan.ac.uk:6231","7375626A656374733D42:4246","75598","17"
"oai:clok.uclan.ac.uk:6231","74797065733D61727469636C65","75599","17"
"oai:clok.uclan.ac.uk:6232","7374617475733D707562","75600","17"
"oai:clok.uclan.ac.uk:6232","7375626A656374733D42:4246","75601","17"
"oai:clok.uclan.ac.uk:6232","74797065733D61727469636C65","75602","17"
"oai:clok.uclan.ac.uk:6233","7374617475733D707562","75603","17"
"oai:clok.uclan.ac.uk:6233","7375626A656374733D42:4246","75604","17"
"oai:clok.uclan.ac.uk:6233","74797065733D61727469636C65","75605","17"
"oai:clok.uclan.ac.uk:6234","7374617475733D707562","75606","17"
"oai:clok.uclan.ac.uk:6234","7375626A656374733D42:4246","75607","17"
"oai:clok.uclan.ac.uk:6234","74797065733D61727469636C65","75608","17"
"oai:clok.uclan.ac.uk:6236","7374617475733D707562","75609","17"
"oai:clok.uclan.ac.uk:6236","7375626A656374733D54:5431","75610","17"
"oai:clok.uclan.ac.uk:6236","7375626A656374733D54:5431:54323031","75611","17"
"oai:clok.uclan.ac.uk:6236","74797065733D706174656E74","75612","17"
"oai:clok.uclan.ac.uk:6239","7374617475733D707562","75613","17"
"oai:clok.uclan.ac.uk:6239","7375626A656374733D48:4831","75614","17"
"oai:clok.uclan.ac.uk:6239","7375626A656374733D48:484D","75615","17"
"oai:clok.uclan.ac.uk:6239","7375626A656374733D52:5241","75616","17"
"oai:clok.uclan.ac.uk:6239","74797065733D626F6F6B5F73656374696F6E","75617","17"
"oai:clok.uclan.ac.uk:6242","7374617475733D707562","75618","17"
"oai:clok.uclan.ac.uk:6242","7375626A656374733D47:4756","75619","17"
"oai:clok.uclan.ac.uk:6242","7375626A656374733D4C:4C42","75620","17"
"oai:clok.uclan.ac.uk:6242","7375626A656374733D4C:4C42:4C4232333030","75621","17"
"oai:clok.uclan.ac.uk:6242","74797065733D626F6F6B5F73656374696F6E","75622","17"
"oai:clok.uclan.ac.uk:6243","7374617475733D707562","75623","17"
"oai:clok.uclan.ac.uk:6243","7375626A656374733D42:4244","75624","17"
"oai:clok.uclan.ac.uk:6243","7375626A656374733D42:4246","75625","17"
"oai:clok.uclan.ac.uk:6243","7375626A656374733D47:4756","75626","17"
"oai:clok.uclan.ac.uk:6243","7375626A656374733D48:484D","75627","17"
"oai:clok.uclan.ac.uk:6243","7375626A656374733D4A:4A31","75628","17"
"oai:clok.uclan.ac.uk:6243","74797065733D626F6F6B5F73656374696F6E","75629","17"
"oai:clok.uclan.ac.uk:6245","7374617475733D707562","75630","17"
"oai:clok.uclan.ac.uk:6245","7375626A656374733D52:5254","75631","17"
"oai:clok.uclan.ac.uk:6245","74797065733D61727469636C65","75632","17"
"oai:clok.uclan.ac.uk:6247","7374617475733D707562","75633","17"
"oai:clok.uclan.ac.uk:6247","7375626A656374733D42:4246","75634","17"
"oai:clok.uclan.ac.uk:6247","7375626A656374733D48:484D","75635","17"
"oai:clok.uclan.ac.uk:6247","7375626A656374733D52:5254","75636","17"
"oai:clok.uclan.ac.uk:6247","74797065733D61727469636C65","75637","17"
"oai:clok.uclan.ac.uk:6248","7374617475733D707562","75638","17"
"oai:clok.uclan.ac.uk:6248","7375626A656374733D42:4246","75639","17"
"oai:clok.uclan.ac.uk:6248","7375626A656374733D52:5254","75640","17"
"oai:clok.uclan.ac.uk:6248","74797065733D626F6F6B5F73656374696F6E","75641","17"
"oai:clok.uclan.ac.uk:6329","7374617475733D707562","75642","17"
"oai:clok.uclan.ac.uk:6329","7375626A656374733D42:4246","75643","17"
"oai:clok.uclan.ac.uk:6329","74797065733D61727469636C65","75644","17"
"oai:clok.uclan.ac.uk:6330","7374617475733D707562","75645","17"
"oai:clok.uclan.ac.uk:6330","7375626A656374733D42:4246","75646","17"
"oai:clok.uclan.ac.uk:6330","74797065733D61727469636C65","75647","17"
"oai:clok.uclan.ac.uk:6331","7374617475733D707562","75648","17"
"oai:clok.uclan.ac.uk:6331","7375626A656374733D42:4246","75649","17"
"oai:clok.uclan.ac.uk:6331","74797065733D626F6F6B5F73656374696F6E","75650","17"
"oai:clok.uclan.ac.uk:6333","7374617475733D707562","75651","17"
"oai:clok.uclan.ac.uk:6333","7375626A656374733D42:4246","75652","17"
"oai:clok.uclan.ac.uk:6333","74797065733D626F6F6B5F73656374696F6E","75653","17"
"oai:clok.uclan.ac.uk:6343","7374617475733D707562","75654","17"
"oai:clok.uclan.ac.uk:6343","7375626A656374733D42:4246","75655","17"
"oai:clok.uclan.ac.uk:6343","74797065733D626F6F6B5F73656374696F6E","75656","17"
"oai:clok.uclan.ac.uk:6344","7374617475733D707562","75657","17"
"oai:clok.uclan.ac.uk:6344","7375626A656374733D42:4246","75658","17"
"oai:clok.uclan.ac.uk:6344","74797065733D61727469636C65","75659","17"
"oai:clok.uclan.ac.uk:6345","7374617475733D707562","75660","17"
"oai:clok.uclan.ac.uk:6345","7375626A656374733D42:4246","75661","17"
"oai:clok.uclan.ac.uk:6345","74797065733D61727469636C65","75662","17"
"oai:clok.uclan.ac.uk:6346","7374617475733D707562","75663","17"
"oai:clok.uclan.ac.uk:6346","7375626A656374733D42:4246","75664","17"
"oai:clok.uclan.ac.uk:6346","74797065733D61727469636C65","75665","17"
"oai:clok.uclan.ac.uk:6347","7374617475733D707562","75666","17"
"oai:clok.uclan.ac.uk:6347","7375626A656374733D42:4246","75667","17"
"oai:clok.uclan.ac.uk:6347","74797065733D61727469636C65","75668","17"
"oai:clok.uclan.ac.uk:6348","7374617475733D707562","75669","17"
"oai:clok.uclan.ac.uk:6348","7375626A656374733D42:4246","75670","17"
"oai:clok.uclan.ac.uk:6348","7375626A656374733D52:5254","75671","17"
"oai:clok.uclan.ac.uk:6348","74797065733D626F6F6B5F73656374696F6E","75672","17"
"oai:clok.uclan.ac.uk:6356","7374617475733D707562","75673","17"
"oai:clok.uclan.ac.uk:6356","7375626A656374733D42:4246","75674","17"
"oai:clok.uclan.ac.uk:6356","7375626A656374733D4C:4C31","75675","17"
"oai:clok.uclan.ac.uk:6356","7375626A656374733D51:5141:51413735","75676","17"
"oai:clok.uclan.ac.uk:6356","7375626A656374733D54:5431","75677","17"
"oai:clok.uclan.ac.uk:6356","74797065733D61727469636C65","75678","17"
"oai:clok.uclan.ac.uk:6357","7374617475733D707562","75679","17"
"oai:clok.uclan.ac.uk:6357","7375626A656374733D42:4246","75680","17"
"oai:clok.uclan.ac.uk:6357","7375626A656374733D51:5141:51413735","75681","17"
"oai:clok.uclan.ac.uk:6357","7375626A656374733D54:5431","75682","17"
"oai:clok.uclan.ac.uk:6357","74797065733D61727469636C65","75683","17"
"oai:clok.uclan.ac.uk:6361","7374617475733D707562","75684","17"
"oai:clok.uclan.ac.uk:6361","7375626A656374733D51:5141:51413735","75685","17"
"oai:clok.uclan.ac.uk:6361","74797065733D626F6F6B5F73656374696F6E","75686","17"
"oai:clok.uclan.ac.uk:6364","7374617475733D707562","75687","17"
"oai:clok.uclan.ac.uk:6364","7375626A656374733D48:4831","75688","17"
"oai:clok.uclan.ac.uk:6364","74797065733D61727469636C65","75689","17"
"oai:clok.uclan.ac.uk:6365","7374617475733D707562","75690","17"
"oai:clok.uclan.ac.uk:6365","7375626A656374733D48:4831","75691","17"
"oai:clok.uclan.ac.uk:6365","74797065733D61727469636C65","75692","17"
"oai:clok.uclan.ac.uk:6366","7374617475733D707562","75693","17"
"oai:clok.uclan.ac.uk:6366","7375626A656374733D48:4831","75694","17"
"oai:clok.uclan.ac.uk:6366","74797065733D61727469636C65","75695","17"
"oai:clok.uclan.ac.uk:6368","7374617475733D707562","75696","17"
"oai:clok.uclan.ac.uk:6368","7375626A656374733D54:544A","75697","17"
"oai:clok.uclan.ac.uk:6368","7375626A656374733D54:544C","75698","17"
"oai:clok.uclan.ac.uk:6368","74797065733D61727469636C65","75699","17"
"oai:clok.uclan.ac.uk:6369","7374617475733D707562","75700","17"
"oai:clok.uclan.ac.uk:6369","7375626A656374733D54:5444","75701","17"
"oai:clok.uclan.ac.uk:6369","74797065733D626F6F6B5F73656374696F6E","75702","17"
"oai:clok.uclan.ac.uk:6372","7374617475733D707562","75703","17"
"oai:clok.uclan.ac.uk:6372","7375626A656374733D4C:4C42","75704","17"
"oai:clok.uclan.ac.uk:6372","7375626A656374733D4C:4C42:4C4232333030","75705","17"
"oai:clok.uclan.ac.uk:6372","74797065733D626F6F6B","75706","17"
"oai:clok.uclan.ac.uk:6374","7374617475733D707562","75707","17"
"oai:clok.uclan.ac.uk:6374","7375626A656374733D48:4831","75708","17"
"oai:clok.uclan.ac.uk:6374","7375626A656374733D48:4854","75709","17"
"oai:clok.uclan.ac.uk:6374","74797065733D61727469636C65","75710","17"
"oai:clok.uclan.ac.uk:6375","7374617475733D707562","75711","17"
"oai:clok.uclan.ac.uk:6375","7375626A656374733D52:5254","75712","17"
"oai:clok.uclan.ac.uk:6375","74797065733D61727469636C65","75713","17"
"oai:clok.uclan.ac.uk:6376","7374617475733D707562","75714","17"
"oai:clok.uclan.ac.uk:6376","7375626A656374733D51:5144","75715","17"
"oai:clok.uclan.ac.uk:6376","74797065733D61727469636C65","75716","17"
"oai:clok.uclan.ac.uk:6377","7374617475733D707562","75717","17"
"oai:clok.uclan.ac.uk:6377","7375626A656374733D52:5231","75718","17"
"oai:clok.uclan.ac.uk:6377","74797065733D61727469636C65","75719","17"
"oai:clok.uclan.ac.uk:6384","7374617475733D707562","75720","17"
"oai:clok.uclan.ac.uk:6384","7375626A656374733D48:4846","75721","17"
"oai:clok.uclan.ac.uk:6384","7375626A656374733D52:524B","75722","17"
"oai:clok.uclan.ac.uk:6384","74797065733D61727469636C65","75723","17"
"oai:clok.uclan.ac.uk:6390","7374617475733D707562","75724","17"
"oai:clok.uclan.ac.uk:6390","7375626A656374733D48:4831","75725","17"
"oai:clok.uclan.ac.uk:6390","7375626A656374733D48:4854","75726","17"
"oai:clok.uclan.ac.uk:6390","7375626A656374733D52:5231","75727","17"
"oai:clok.uclan.ac.uk:6390","74797065733D6D6F6E6F6772617068","75728","17"
"oai:clok.uclan.ac.uk:6391","7374617475733D707562","75729","17"
"oai:clok.uclan.ac.uk:6391","7375626A656374733D48:4831","75730","17"
"oai:clok.uclan.ac.uk:6391","74797065733D626F6F6B5F73656374696F6E","75731","17"
"oai:clok.uclan.ac.uk:6395","7374617475733D707562","75732","17"
"oai:clok.uclan.ac.uk:6395","7375626A656374733D48:4831","75733","17"
"oai:clok.uclan.ac.uk:6395","74797065733D6D6F6E6F6772617068","75734","17"
"oai:clok.uclan.ac.uk:6398","7374617475733D707562","75735","17"
"oai:clok.uclan.ac.uk:6398","7375626A656374733D48:4831","75736","17"
"oai:clok.uclan.ac.uk:6398","74797065733D61727469636C65","75737","17"
"oai:clok.uclan.ac.uk:6400","7374617475733D707562","75738","17"
"oai:clok.uclan.ac.uk:6400","7375626A656374733D48:4831","75739","17"
"oai:clok.uclan.ac.uk:6400","7375626A656374733D4E:4E58","75740","17"
"oai:clok.uclan.ac.uk:6400","7375626A656374733D52:5231","75741","17"
"oai:clok.uclan.ac.uk:6400","74797065733D61727469636C65","75742","17"
"oai:clok.uclan.ac.uk:6402","7374617475733D707562","75743","17"
"oai:clok.uclan.ac.uk:6402","7375626A656374733D51:5131","75744","17"
"oai:clok.uclan.ac.uk:6402","7375626A656374733D51:5148","75745","17"
"oai:clok.uclan.ac.uk:6402","7375626A656374733D51:5148:5148333031","75746","17"
"oai:clok.uclan.ac.uk:6402","7375626A656374733D51:514C","75747","17"
"oai:clok.uclan.ac.uk:6402","74797065733D61727469636C65","75748","17"
"oai:clok.uclan.ac.uk:6407","7374617475733D696E7072657373","75749","17"
"oai:clok.uclan.ac.uk:6407","7375626A656374733D4C:4C42:4C4232333030","75750","17"
"oai:clok.uclan.ac.uk:6407","74797065733D626F6F6B5F73656374696F6E","75751","17"
"oai:clok.uclan.ac.uk:6425","7374617475733D707562","75752","17"
"oai:clok.uclan.ac.uk:6425","7375626A656374733D54:5441","75753","17"
"oai:clok.uclan.ac.uk:6425","7375626A656374733D54:5448","75754","17"
"oai:clok.uclan.ac.uk:6425","74797065733D61727469636C65","75755","17"
"oai:clok.uclan.ac.uk:6426","7374617475733D707562","75756","17"
"oai:clok.uclan.ac.uk:6426","7375626A656374733D44:4431","75757","17"
"oai:clok.uclan.ac.uk:6426","7375626A656374733D44:4431:44353031","75758","17"
"oai:clok.uclan.ac.uk:6426","7375626A656374733D44:4441","75759","17"
"oai:clok.uclan.ac.uk:6426","7375626A656374733D44:4444","75760","17"
"oai:clok.uclan.ac.uk:6426","74797065733D626F6F6B5F73656374696F6E","75761","17"
"oai:clok.uclan.ac.uk:6429","7374617475733D707562","75762","17"
"oai:clok.uclan.ac.uk:6429","7375626A656374733D44:444A","75763","17"
"oai:clok.uclan.ac.uk:6429","7375626A656374733D44:4453","75764","17"
"oai:clok.uclan.ac.uk:6429","74797065733D61727469636C65","75765","17"
"oai:clok.uclan.ac.uk:6430","7374617475733D707562","75766","17"
"oai:clok.uclan.ac.uk:6430","7375626A656374733D48:4851","75767","17"
"oai:clok.uclan.ac.uk:6430","74797065733D626F6F6B5F73656374696F6E","75768","17"
"oai:clok.uclan.ac.uk:6432","7374617475733D707562","75769","17"
"oai:clok.uclan.ac.uk:6432","7375626A656374733D54:5441","75770","17"
"oai:clok.uclan.ac.uk:6432","74797065733D61727469636C65","75771","17"
"oai:clok.uclan.ac.uk:6435","7374617475733D707562","75772","17"
"oai:clok.uclan.ac.uk:6435","7375626A656374733D54:5441","75773","17"
"oai:clok.uclan.ac.uk:6435","74797065733D61727469636C65","75774","17"
"oai:clok.uclan.ac.uk:6437","7374617475733D707562","75775","17"
"oai:clok.uclan.ac.uk:6437","7375626A656374733D54:5441","75776","17"
"oai:clok.uclan.ac.uk:6437","74797065733D61727469636C65","75777","17"
"oai:clok.uclan.ac.uk:6438","7374617475733D707562","75778","17"
"oai:clok.uclan.ac.uk:6438","7375626A656374733D54:5441","75779","17"
"oai:clok.uclan.ac.uk:6438","74797065733D61727469636C65","75780","17"
"oai:clok.uclan.ac.uk:6439","7374617475733D707562","75781","17"
"oai:clok.uclan.ac.uk:6439","7375626A656374733D54:5441","75782","17"
"oai:clok.uclan.ac.uk:6439","74797065733D61727469636C65","75783","17"
"oai:clok.uclan.ac.uk:6440","7374617475733D707562","75784","17"
"oai:clok.uclan.ac.uk:6440","7375626A656374733D54:5441","75785","17"
"oai:clok.uclan.ac.uk:6440","74797065733D61727469636C65","75786","17"
"oai:clok.uclan.ac.uk:6441","7374617475733D707562","75787","17"
"oai:clok.uclan.ac.uk:6441","7375626A656374733D54:5441","75788","17"
"oai:clok.uclan.ac.uk:6441","74797065733D61727469636C65","75789","17"
"oai:clok.uclan.ac.uk:6442","7374617475733D707562","75790","17"
"oai:clok.uclan.ac.uk:6442","7375626A656374733D54:5441","75791","17"
"oai:clok.uclan.ac.uk:6442","74797065733D61727469636C65","75792","17"
"oai:clok.uclan.ac.uk:6443","7374617475733D707562","75793","17"
"oai:clok.uclan.ac.uk:6443","7375626A656374733D54:5441","75794","17"
"oai:clok.uclan.ac.uk:6443","74797065733D61727469636C65","75795","17"
"oai:clok.uclan.ac.uk:6444","7374617475733D707562","75796","17"
"oai:clok.uclan.ac.uk:6444","7375626A656374733D54:5441","75797","17"
"oai:clok.uclan.ac.uk:6444","74797065733D61727469636C65","75798","17"
"oai:clok.uclan.ac.uk:6445","7374617475733D707562","75799","17"
"oai:clok.uclan.ac.uk:6445","7375626A656374733D48:4831","75800","17"
"oai:clok.uclan.ac.uk:6445","7375626A656374733D48:4851","75801","17"
"oai:clok.uclan.ac.uk:6445","74797065733D626F6F6B5F73656374696F6E","75802","17"
"oai:clok.uclan.ac.uk:6446","7374617475733D707562","75803","17"
"oai:clok.uclan.ac.uk:6446","7375626A656374733D42:4246","75804","17"
"oai:clok.uclan.ac.uk:6446","7375626A656374733D51:514D","75805","17"
"oai:clok.uclan.ac.uk:6446","74797065733D61727469636C65","75806","17"
"oai:clok.uclan.ac.uk:6447","7374617475733D707562","75807","17"
"oai:clok.uclan.ac.uk:6447","7375626A656374733D52:5231","75808","17"
"oai:clok.uclan.ac.uk:6447","74797065733D61727469636C65","75809","17"
"oai:clok.uclan.ac.uk:6448","7374617475733D707562","75810","17"
"oai:clok.uclan.ac.uk:6448","7375626A656374733D51:5150","75811","17"
"oai:clok.uclan.ac.uk:6448","74797065733D61727469636C65","75812","17"
"oai:clok.uclan.ac.uk:6449","7374617475733D707562","75813","17"
"oai:clok.uclan.ac.uk:6449","7375626A656374733D4C:4C31","75814","17"
"oai:clok.uclan.ac.uk:6449","7375626A656374733D4C:4C43","75815","17"
"oai:clok.uclan.ac.uk:6449","74797065733D626F6F6B","75816","17"
"oai:clok.uclan.ac.uk:6450","7374617475733D707562","75817","17"
"oai:clok.uclan.ac.uk:6450","7375626A656374733D47:4756","75818","17"
"oai:clok.uclan.ac.uk:6450","74797065733D61727469636C65","75819","17"
"oai:clok.uclan.ac.uk:6451","7374617475733D707562","75820","17"
"oai:clok.uclan.ac.uk:6451","7375626A656374733D4C:4C31","75821","17"
"oai:clok.uclan.ac.uk:6451","7375626A656374733D4C:4C42","75822","17"
"oai:clok.uclan.ac.uk:6451","7375626A656374733D4C:4C42:4C4232333631","75823","17"
"oai:clok.uclan.ac.uk:6451","74797065733D61727469636C65","75824","17"
"oai:clok.uclan.ac.uk:6452","7374617475733D707562","75825","17"
"oai:clok.uclan.ac.uk:6452","7375626A656374733D4C:4C42:4C4232333030","75826","17"
"oai:clok.uclan.ac.uk:6452","74797065733D61727469636C65","75827","17"
"oai:clok.uclan.ac.uk:6453","7374617475733D707562","75828","17"
"oai:clok.uclan.ac.uk:6453","7375626A656374733D4C:4C54","75829","17"
"oai:clok.uclan.ac.uk:6453","74797065733D626F6F6B","75830","17"
"oai:clok.uclan.ac.uk:6454","7374617475733D707562","75831","17"
"oai:clok.uclan.ac.uk:6454","7375626A656374733D4C:4C54","75832","17"
"oai:clok.uclan.ac.uk:6454","74797065733D626F6F6B","75833","17"
"oai:clok.uclan.ac.uk:6455","7374617475733D707562","75834","17"
"oai:clok.uclan.ac.uk:6455","7375626A656374733D4C:4C54","75835","17"
"oai:clok.uclan.ac.uk:6455","74797065733D626F6F6B","75836","17"
"oai:clok.uclan.ac.uk:6457","7374617475733D707562","75837","17"
"oai:clok.uclan.ac.uk:6457","7375626A656374733D47:4731","75838","17"
"oai:clok.uclan.ac.uk:6457","7375626A656374733D50:504E:504E30343431","75839","17"
"oai:clok.uclan.ac.uk:6457","74797065733D626F6F6B5F73656374696F6E","75840","17"
"oai:clok.uclan.ac.uk:6458","7374617475733D707562","75841","17"
"oai:clok.uclan.ac.uk:6458","7375626A656374733D54:5441","75842","17"
"oai:clok.uclan.ac.uk:6458","74797065733D61727469636C65","75843","17"
"oai:clok.uclan.ac.uk:6459","7374617475733D707562","75844","17"
"oai:clok.uclan.ac.uk:6459","7375626A656374733D54:5441","75845","17"
"oai:clok.uclan.ac.uk:6459","74797065733D61727469636C65","75846","17"
"oai:clok.uclan.ac.uk:6460","7374617475733D707562","75847","17"
"oai:clok.uclan.ac.uk:6460","7375626A656374733D54:5441","75848","17"
"oai:clok.uclan.ac.uk:6460","74797065733D61727469636C65","75849","17"
"oai:clok.uclan.ac.uk:6461","7374617475733D707562","75850","17"
"oai:clok.uclan.ac.uk:6461","7375626A656374733D54:5441","75851","17"
"oai:clok.uclan.ac.uk:6461","74797065733D61727469636C65","75852","17"
"oai:clok.uclan.ac.uk:6462","7374617475733D707562","75853","17"
"oai:clok.uclan.ac.uk:6462","7375626A656374733D54:5441","75854","17"
"oai:clok.uclan.ac.uk:6462","74797065733D61727469636C65","75855","17"
"oai:clok.uclan.ac.uk:6463","7374617475733D707562","75856","17"
"oai:clok.uclan.ac.uk:6463","7375626A656374733D51:5131","75857","17"
"oai:clok.uclan.ac.uk:6463","74797065733D61727469636C65","75858","17"
"oai:clok.uclan.ac.uk:6464","7374617475733D707562","75859","17"
